,path,orbit,lat,lon,Ca_r,Cf_r,An_r,rms
8804,79,86932,74.31647,215.278335,0.71112,0.77835,0.59077,8.37
8805,79,86932,74.316179,215.279885,0.71425,0.77608,0.5876399999999999,4.81
8806,79,86932,74.316452,215.278431,0.71112,0.77835,0.59077,8.49
8807,79,86932,74.316519,215.276156,0.71112,0.77835,0.59077,14.96
8808,79,86932,74.31622800000002,215.277702,0.71112,0.77835,0.59077,7.39
8809,79,86932,74.315936,215.279248,0.71425,0.77608,0.5876399999999999,5.01
8810,79,86932,74.31620799999997,215.277808,0.71112,0.77835,0.59077,7.97
8811,79,86932,74.316284,215.275552,0.71112,0.77835,0.59077,17.66
8812,79,86932,74.315991,215.277084,0.71112,0.77835,0.59077,6.02
8813,79,86932,74.315699,215.27861600000003,0.71425,0.77608,0.5876399999999999,5.15
8814,79,86932,74.315968,215.277206,0.71112,0.77835,0.59077,6.75
8815,79,86932,74.316041,215.274918,0.71112,0.77835,0.59077,17.83
8816,79,86932,74.315751,215.276462,0.71112,0.77835,0.59077,5.13
8817,79,86932,74.315461,215.278007,0.71425,0.77608,0.5876399999999999,5.03
8818,79,86932,74.31573,215.276573,0.71112,0.77835,0.59077,5.77
8819,79,86932,74.315798,215.274292,0.71112,0.77835,0.59077,18.61
8820,79,86932,74.31551,215.275841,0.71112,0.77835,0.59077,5.05
8821,79,86932,74.31522199999998,215.27739,0.71425,0.77608,0.5876399999999999,5.07
8822,79,86932,74.31549100000002,215.275945,0.71112,0.77835,0.59077,5.39
8823,79,86932,74.315561,215.273676,0.7092,0.77782,0.58555,18.41
8824,79,86932,74.315269,215.275215,0.7092,0.77782,0.58555,5.04
8825,79,86932,74.314976,215.276754,0.71913,0.77556,0.58607,4.86
8826,79,86932,74.31524499999998,215.275339,0.7092,0.77782,0.58555,5.11
8827,79,86932,74.31532,215.273052,0.7092,0.77782,0.58555,18.0
8828,79,86932,74.315026,215.274591,0.7092,0.77782,0.58555,5.17
8829,79,86932,74.31473199999998,215.276131,0.71913,0.77556,0.58607,4.67
8830,79,86932,74.315002,215.274717,0.7092,0.77782,0.58555,5.22
8831,79,86932,74.315078,215.272436,0.7092,0.77782,0.58555,16.97
8832,79,86932,74.314785,215.273976,0.7092,0.77782,0.58555,5.33
8833,79,86932,74.314492,215.275516,0.71913,0.77556,0.58607,4.67
8834,79,86932,74.314762,215.274095,0.7092,0.77782,0.58555,5.32
8835,79,86932,74.314832,215.271812,0.7092,0.77782,0.58555,14.58
8836,79,86932,74.314543,215.273353,0.7092,0.77782,0.58555,5.58
8837,79,86932,74.314254,215.274893,0.71913,0.77556,0.58607,4.77
8838,79,86932,74.314523,215.27346,0.7092,0.77782,0.58555,5.59
8839,79,86932,74.31459,215.271181,0.7092,0.77782,0.58555,12.29
8840,79,86932,74.314297,215.27271800000003,0.7092,0.77782,0.58555,5.69
8841,79,86932,74.314004,215.274255,0.71913,0.77556,0.58607,5.05
8842,79,86932,74.314274,215.272839,0.7092,0.77782,0.58555,5.89
8843,79,86932,74.31434899999998,215.27056800000003,0.7092,0.77782,0.58555,10.86
8844,79,86932,74.314058,215.272104,0.7092,0.77782,0.58555,5.88
8845,79,86932,74.313767,215.27364,0.71913,0.77556,0.58607,5.22
8846,79,86932,74.314036,215.272218,0.7092,0.77782,0.58555,5.88
8847,79,86932,74.314105,215.269927,0.7092,0.77782,0.58555,10.4
8848,79,86932,74.313816,215.271477,0.7092,0.77782,0.58555,5.67
8849,79,86932,74.31352700000002,215.273028,0.71913,0.77556,0.58607,5.29
8850,79,86932,74.313797,215.27158,0.7092,0.77782,0.58555,5.72
8851,79,86932,74.313864,215.269314,0.7092,0.77782,0.58555,10.31
8852,79,86932,74.313575,215.270854,0.7092,0.77782,0.58555,5.42
8853,79,86932,74.313285,215.272394,0.71913,0.77556,0.58607,5.37
8854,79,86932,74.31355400000002,215.270965,0.7092,0.77782,0.58555,5.5
8855,79,86932,74.313626,215.268696,0.7026,0.77418,0.57903,8.96
8856,79,86932,74.313337,215.27024100000003,0.7026,0.77418,0.57903,5.11
8857,79,86932,74.313048,215.271785,0.72063,0.77366,0.58735,5.87
8858,79,86932,74.313317,215.270347,0.7026,0.77418,0.57903,5.08
8859,79,86932,74.313386,215.26808,0.7026,0.77418,0.57903,8.83
8860,79,86932,74.313096,215.269617,0.7026,0.77418,0.57903,4.99
8861,79,86932,74.31280600000002,215.271153,0.72063,0.77366,0.58735,6.34
8862,79,86932,74.313074,215.269731,0.7026,0.77418,0.57903,5.04
8863,79,86932,74.31314499999998,215.26744900000003,0.7026,0.77418,0.57903,6.8
8864,79,86932,74.312851,215.268985,0.7026,0.77418,0.57903,5.11
8865,79,86932,74.312557,215.27052200000003,0.72063,0.77366,0.58735,6.01
8866,79,86932,74.312827,215.269109,0.7026,0.77418,0.57903,5.21
8867,79,86932,74.312901,215.266813,0.7026,0.77418,0.57903,5.57
8868,79,86932,74.312613,215.268363,0.7026,0.77418,0.57903,5.17
8869,79,86932,74.312324,215.269913,0.72063,0.77366,0.58735,6.49
8870,79,86932,74.31259200000002,215.26847,0.7026,0.77418,0.57903,5.32
8871,79,86932,74.312663,215.266194,0.7026,0.77418,0.57903,5.3
8872,79,86932,74.312373,215.267741,0.7026,0.77418,0.57903,5.32
8873,79,86932,74.312083,215.269288,0.72063,0.77366,0.58735,6.39
8874,79,86932,74.312352,215.267855,0.7026,0.77418,0.57903,5.59
8875,79,86932,74.312425,215.265582,0.7026,0.77418,0.57903,4.67
8876,79,86932,74.31213199999998,215.267116,0.7026,0.77418,0.57903,5.47
8877,79,86932,74.311839,215.268651,0.72063,0.77366,0.58735,6.34
8878,79,86932,74.312107,215.26724700000003,0.7026,0.77418,0.57903,5.75
8879,79,86932,74.312188,215.264932,0.7026,0.77418,0.57903,4.76
8880,79,86932,74.311897,215.26649300000003,0.7026,0.77418,0.57903,5.47
8881,79,86932,74.31160600000003,215.268054,0.72063,0.77366,0.58735,6.32
8882,79,86932,74.311874,215.266613,0.7026,0.77418,0.57903,5.61
8883,79,86932,74.311949,215.264313,0.7026,0.77418,0.57903,5.69
8884,79,86932,74.311655,215.265857,0.7026,0.77418,0.57903,5.57
8885,79,86932,74.311362,215.267401,0.72063,0.77366,0.58735,5.77
8886,79,86932,74.311628,215.266001,0.7026,0.77418,0.57903,5.55
8887,79,86932,74.31170300000002,215.263674,0.7026,0.77418,0.57903,6.99
8888,79,86932,74.31141,215.265217,0.7026,0.77418,0.57903,6.3
8889,79,86932,74.31111700000002,215.266759,0.72063,0.77366,0.58735,5.62
8890,79,86932,74.311382,215.265365,0.7026,0.77418,0.57903,6.03
8891,79,86932,74.311463,215.263045,0.70503,0.77799,0.58181,8.94
8892,79,86932,74.311172,215.264597,0.70503,0.77799,0.58181,6.55
8893,79,86932,74.31088199999998,215.266149,0.7265199999999999,0.7783399999999999,0.59567,5.63
8894,79,86932,74.311146,215.26473700000003,0.70503,0.77799,0.58181,6.42
8895,79,86932,74.311223,215.26242,0.70503,0.77799,0.58181,8.76
8896,79,86932,74.31093100000002,215.263955,0.70503,0.77799,0.58181,6.8
8897,79,86932,74.310638,215.26549,0.7265199999999999,0.7783399999999999,0.59567,5.45
8898,79,86932,74.31089899999998,215.26412,0.70503,0.77799,0.58181,6.49
8899,79,86932,74.31098100000001,215.261798,0.70503,0.77799,0.58181,7.0
8900,79,86932,74.310691,215.263337,0.70503,0.77799,0.58181,6.33
8901,79,86932,74.310401,215.264876,0.7265199999999999,0.7783399999999999,0.59567,5.62
8902,79,86932,74.310662,215.263491,0.70503,0.77799,0.58181,6.45
8903,79,86932,74.31074,215.261176,0.70503,0.77799,0.58181,5.8
8904,79,86932,74.31045,215.262714,0.70503,0.77799,0.58181,5.76
8905,79,86932,74.310159,215.264251,0.7265199999999999,0.7783399999999999,0.59567,5.39
8906,79,86932,74.31042,215.26286800000003,0.70503,0.77799,0.58181,5.93
8907,79,86932,74.31049499999997,215.260543,0.70503,0.77799,0.58181,5.12
8908,79,86932,74.31020799999997,215.262092,0.70503,0.77799,0.58181,5.44
8909,79,86932,74.30991999999998,215.26364,0.7265199999999999,0.7783399999999999,0.59567,5.17
8910,79,86932,74.310182,215.262231,0.70503,0.77799,0.58181,5.47
8911,79,86932,74.310259,215.259944,0.70503,0.77799,0.58181,5.28
8912,79,86932,74.30996999999998,215.261483,0.70503,0.77799,0.58181,5.23
8913,79,86932,74.30968100000003,215.263021,0.7265199999999999,0.7783399999999999,0.59567,5.4
8914,79,86932,74.309943,215.261626,0.70503,0.77799,0.58181,5.44
8915,79,86932,74.310014,215.259309,0.70503,0.77799,0.58181,5.04
8916,79,86932,74.309726,215.260854,0.70503,0.77799,0.58181,4.86
8917,79,86932,74.309438,215.262399,0.7265199999999999,0.7783399999999999,0.59567,5.41
8918,79,86932,74.309701,215.260991,0.70503,0.77799,0.58181,5.08
8919,79,86932,74.309775,215.258692,0.70503,0.77799,0.58181,4.99
8920,79,86932,74.309485,215.260232,0.70503,0.77799,0.58181,4.95
8921,79,86932,74.309196,215.261773,0.7265199999999999,0.7783399999999999,0.59567,5.66
8922,79,86932,74.30945899999998,215.260374,0.70503,0.77799,0.58181,5.21
8923,79,86932,74.309531,215.258046,0.7097100000000001,0.77557,0.58475,4.81
8924,79,86932,74.30924300000002,215.259604,0.7097100000000001,0.77557,0.58475,4.84
8925,79,86932,74.308954,215.261163,0.72895,0.77522,0.59688,5.67
8926,79,86932,74.309219,215.259733,0.7097100000000001,0.77557,0.58475,5.26
8927,79,86932,74.30929499999998,215.257449,0.7097100000000001,0.77557,0.58475,4.51
8928,79,86932,74.309001,215.258981,0.7097100000000001,0.77557,0.58475,4.81
8929,79,86932,74.308708,215.260513,0.72895,0.77522,0.59688,5.65
8930,79,86932,74.308972,215.259137,0.7097100000000001,0.77557,0.58475,5.04
8931,79,86932,74.309054,215.256825,0.7097100000000001,0.77557,0.58475,4.51
8932,79,86932,74.308763,215.258362,0.7097100000000001,0.77557,0.58475,4.95
8933,79,86932,74.308472,215.2599,0.72895,0.77522,0.59688,5.72
8934,79,86932,74.308735,215.258509,0.7097100000000001,0.77557,0.58475,5.1
8935,79,86932,74.308814,215.256196,0.7097100000000001,0.77557,0.58475,5.0
8936,79,86932,74.308524,215.25774,0.7097100000000001,0.77557,0.58475,4.84
8937,79,86932,74.308234,215.259283,0.72895,0.77522,0.59688,5.43
8938,79,86932,74.308497,215.257883,0.7097100000000001,0.77557,0.58475,5.02
8939,79,86932,74.308575,215.255579,0.7097100000000001,0.77557,0.58475,5.16
8940,79,86932,74.30828100000002,215.257111,0.7097100000000001,0.77557,0.58475,5.08
8941,79,86932,74.307988,215.258643,0.72895,0.77522,0.59688,5.36
8942,79,86932,74.308251,215.257269,0.7097100000000001,0.77557,0.58475,5.15
8943,79,86932,74.30833100000002,215.254945,0.7097100000000001,0.77557,0.58475,5.27
8944,79,86932,74.308038,215.256478,0.7097100000000001,0.77557,0.58475,4.97
8945,79,86932,74.307745,215.258012,0.72895,0.77522,0.59688,5.15
8946,79,86932,74.308008,215.256636,0.7097100000000001,0.77557,0.58475,5.08
8947,79,86932,74.308089,215.254321,0.7097100000000001,0.77557,0.58475,5.19
8948,79,86932,74.307796,215.255856,0.7097100000000001,0.77557,0.58475,5.05
8949,79,86932,74.30750400000002,215.257391,0.72895,0.77522,0.59688,5.21
8950,79,86932,74.307767,215.256011,0.7097100000000001,0.77557,0.58475,5.09
8951,79,86932,74.30784399999997,215.253695,0.7097100000000001,0.77557,0.58475,5.36
8952,79,86932,74.30755500000002,215.255232,0.7097100000000001,0.77557,0.58475,5.15
8953,79,86932,74.307266,215.25677,0.72895,0.77522,0.59688,5.29
8954,79,86932,74.307528,215.255375,0.7097100000000001,0.77557,0.58475,5.12
8955,79,86932,74.30760500000002,215.253076,0.72167,0.77279,0.5877,5.84
8956,79,86932,74.307314,215.254611,0.72167,0.77279,0.5877,5.25
8957,79,86932,74.307023,215.256146,0.72912,0.77227,0.5939399999999999,5.61
8958,79,86932,74.307286,215.254758,0.72167,0.77279,0.5877,5.18
8959,79,86932,74.307364,215.252456,0.72167,0.77279,0.5877,6.49
8960,79,86932,74.307074,215.253992,0.72167,0.77279,0.5877,5.74
8961,79,86932,74.30678499999998,215.255529,0.72912,0.77227,0.5939399999999999,5.84
8962,79,86932,74.307048,215.254133,0.72167,0.77279,0.5877,5.53
8963,79,86932,74.307126,215.251835,0.72167,0.77279,0.5877,6.46
8964,79,86932,74.306833,215.253369,0.72167,0.77279,0.5877,5.72
8965,79,86932,74.30654100000002,215.254902,0.72912,0.77227,0.5939399999999999,5.57
8966,79,86932,74.30680500000003,215.253518,0.72167,0.77279,0.5877,5.51
8967,79,86932,74.306882,215.25119,0.72167,0.77279,0.5877,5.51
8968,79,86932,74.30659200000002,215.252738,0.72167,0.77279,0.5877,6.19
8969,79,86932,74.306302,215.254285,0.72912,0.77227,0.5939399999999999,5.55
8970,79,86932,74.306566,215.252877,0.72167,0.77279,0.5877,5.64
8971,79,86932,74.30664399999998,215.250573,0.72167,0.77279,0.5877,4.95
8972,79,86932,74.306354,215.252117,0.72167,0.77279,0.5877,6.13
8973,79,86932,74.306063,215.253661,0.72912,0.77227,0.5939399999999999,6.03
8974,79,86932,74.306326,215.252261,0.72167,0.77279,0.5877,5.71
8975,79,86932,74.306401,215.249939,0.72167,0.77279,0.5877,4.66
8976,79,86932,74.30611,215.251484,0.72167,0.77279,0.5877,5.54
8977,79,86932,74.305818,215.253028,0.72912,0.77227,0.5939399999999999,5.82
8978,79,86932,74.30608199999998,215.25163,0.72167,0.77279,0.5877,5.49
8979,79,86932,74.306161,215.249316,0.72167,0.77279,0.5877,5.35
8980,79,86932,74.30587,215.250856,0.72167,0.77279,0.5877,5.3
8981,79,86932,74.305578,215.252396,0.72912,0.77227,0.5939399999999999,5.74
8982,79,86932,74.305841,215.251009,0.72167,0.77279,0.5877,5.36
8983,79,86932,74.30592,215.248688,0.72167,0.77279,0.5877,7.67
8984,79,86932,74.305628,215.250222,0.72167,0.77279,0.5877,4.79
8985,79,86932,74.305335,215.251755,0.72912,0.77227,0.5939399999999999,5.97
8986,79,86932,74.30559699999998,215.250384,0.72167,0.77279,0.5877,5.22
8987,79,86932,74.305683,215.24807,0.72167,0.77279,0.5877,8.62
8988,79,86932,74.30539,215.249602,0.72167,0.77279,0.5877,4.94
8989,79,86932,74.305098,215.251133,0.72912,0.77227,0.5939399999999999,5.48
8990,79,86932,74.305359,215.249768,0.72167,0.77279,0.5877,5.27
8991,79,86932,74.305439,215.24743,0.7318899999999999,0.7700199999999999,0.59359,8.86
8992,79,86932,74.305149,215.248975,0.7318899999999999,0.7700199999999999,0.59359,5.02
8993,79,86932,74.304859,215.25052,0.7218399999999999,0.7721,0.5904699999999999,5.47
8994,79,86932,74.30512,215.249129,0.7318899999999999,0.7700199999999999,0.59359,5.23
8995,79,86932,74.3052,215.246812,0.7318899999999999,0.7700199999999999,0.59359,8.0
8996,79,86932,74.304909,215.24835,0.7318899999999999,0.7700199999999999,0.59359,5.55
8997,79,86932,74.30461899999997,215.249888,0.7218399999999999,0.7721,0.5904699999999999,5.63
8998,79,86932,74.304879,215.248511,0.7318899999999999,0.7700199999999999,0.59359,5.85
8999,79,86932,74.304965,215.246206,0.7318899999999999,0.7700199999999999,0.59359,6.97
9000,79,86932,74.304675,215.247742,0.7318899999999999,0.7700199999999999,0.59359,6.1
9001,79,86932,74.304385,215.249279,0.7218399999999999,0.7721,0.5904699999999999,5.58
9002,79,86932,74.304645,215.247903,0.7318899999999999,0.7700199999999999,0.59359,6.31
9003,79,86932,74.30471899999998,215.245567,0.7318899999999999,0.7700199999999999,0.59359,6.9
9004,79,86932,74.304429,215.247106,0.7318899999999999,0.7700199999999999,0.59359,6.55
9005,79,86932,74.304139,215.248644,0.7218399999999999,0.7721,0.5904699999999999,5.96
9006,79,86932,74.304399,215.247264,0.7318899999999999,0.7700199999999999,0.59359,6.52
9007,79,86932,74.30448,215.244942,0.7318899999999999,0.7700199999999999,0.59359,7.4
9008,79,86932,74.304186,215.246476,0.7318899999999999,0.7700199999999999,0.59359,7.92
9009,79,86932,74.303893,215.248011,0.7218399999999999,0.7721,0.5904699999999999,6.08
9010,79,86932,74.304154,215.246646,0.7318899999999999,0.7700199999999999,0.59359,7.18
9011,79,86932,74.304238,215.244326,0.7318899999999999,0.7700199999999999,0.59359,6.34
9012,79,86932,74.30394799999998,215.245861,0.7318899999999999,0.7700199999999999,0.59359,6.5
9013,79,86932,74.303658,215.247395,0.7218399999999999,0.7721,0.5904699999999999,7.12
9014,79,86932,74.30391800000002,215.246019,0.7318899999999999,0.7700199999999999,0.59359,6.41
9015,79,86932,74.304,215.24369700000003,0.7318899999999999,0.7700199999999999,0.59359,5.32
9016,79,86932,74.30370500000002,215.24523,0.7318899999999999,0.7700199999999999,0.59359,6.26
9017,79,86932,74.303411,215.246763,0.7218399999999999,0.7721,0.5904699999999999,7.39
9018,79,86932,74.30367199999998,215.245402,0.7318899999999999,0.7700199999999999,0.59359,6.28
9019,79,86932,74.303756,215.243079,0.7318899999999999,0.7700199999999999,0.59359,5.17
9020,79,86932,74.303465,215.24461,0.7318899999999999,0.7700199999999999,0.59359,6.4
9021,79,86932,74.303173,215.246142,0.7218399999999999,0.7721,0.5904699999999999,6.76
9022,79,86932,74.303434,215.244772,0.7318899999999999,0.7700199999999999,0.59359,6.48
9023,79,86932,74.303517,215.242451,0.7286,0.76864,0.5920300000000001,5.14
9024,79,86932,74.30322199999998,215.243979,0.7286,0.76864,0.5920300000000001,7.04
9025,79,86932,74.302927,215.245506,0.71959,0.77817,0.58926,6.57
9026,79,86932,74.303188,215.244154,0.7286,0.76864,0.5920300000000001,7.45
9027,79,86932,74.30327700000002,215.241823,0.7286,0.76864,0.5920300000000001,5.19
9028,79,86932,74.30298499999998,215.243357,0.7286,0.76864,0.5920300000000001,8.48
9029,79,86932,74.302693,215.24489,0.71959,0.77817,0.58926,5.62
9030,79,86932,74.302953,215.243525,0.7286,0.76864,0.5920300000000001,8.43
9031,79,86932,74.303035,215.241187,0.7286,0.76864,0.5920300000000001,5.2
9032,79,86932,74.302743,215.242721,0.7286,0.76864,0.5920300000000001,9.15
9033,79,86932,74.30245,215.244256,0.71959,0.77817,0.58926,5.67
9034,79,86932,74.30271,215.242893,0.7286,0.76864,0.5920300000000001,8.97
9035,79,86932,74.30279399999998,215.24055,0.7286,0.76864,0.5920300000000001,4.92
9036,79,86932,74.302503,215.242093,0.7286,0.76864,0.5920300000000001,10.33
9037,79,86932,74.302211,215.243637,0.71959,0.77817,0.58926,6.19
9038,79,86932,74.302471,215.242262,0.7286,0.76864,0.5920300000000001,9.77
9039,79,86932,74.302553,215.23992400000003,0.7286,0.76864,0.5920300000000001,4.83
9040,79,86932,74.302262,215.241465,0.7286,0.76864,0.5920300000000001,11.03
9041,79,86932,74.30197,215.243006,0.71959,0.77817,0.58926,6.17
9042,79,86932,74.302229,215.241637,0.7286,0.76864,0.5920300000000001,9.82
9043,79,86932,74.302312,215.239299,0.7286,0.76864,0.5920300000000001,5.78
9044,79,86932,74.30202,215.240833,0.7286,0.76864,0.5920300000000001,11.38
9045,79,86932,74.30172900000002,215.242367,0.71959,0.77817,0.58926,6.22
9046,79,86932,74.301986,215.241012,0.7286,0.76864,0.5920300000000001,10.48
9047,79,86932,74.302082,215.23869,0.7286,0.76864,0.5920300000000001,6.77
9048,79,86932,74.30178599999998,215.240219,0.7286,0.76864,0.5920300000000001,11.61
9049,79,86932,74.30149,215.24174900000003,0.71959,0.77817,0.58926,5.92
9050,79,86932,74.301748,215.240415,0.7286,0.76864,0.5920300000000001,10.01
9051,79,86932,74.301835,215.238057,0.7286,0.76864,0.5920300000000001,7.64
9052,79,86932,74.301542,215.239589,0.7286,0.76864,0.5920300000000001,11.45
9053,79,86932,74.30125,215.24112,0.71959,0.77817,0.58926,5.78
9054,79,86932,74.301507,215.239775,0.7286,0.76864,0.5920300000000001,9.8
9055,79,86932,74.30159,215.237426,0.7286,0.76864,0.5920300000000001,8.38
9056,79,86932,74.301302,215.23897,0.7286,0.76864,0.5920300000000001,9.05
9057,79,86932,74.301013,215.240515,0.71959,0.77817,0.58926,5.54
9058,79,86932,74.301271,215.239134,0.7286,0.76864,0.5920300000000001,8.33
9059,79,86932,74.30134699999998,215.236802,0.7235699999999999,0.77522,0.58908,8.09
9060,79,86932,74.301058,215.23834,0.7235699999999999,0.77522,0.58908,8.85
9061,79,86932,74.30077,215.239879,0.7265199999999999,0.78267,0.59636,5.56
9062,79,86932,74.301027,215.238505,0.7235699999999999,0.77522,0.58908,8.22
9063,79,86932,74.301109,215.236182,0.7235699999999999,0.77522,0.58908,7.82
9064,79,86932,74.30081700000002,215.23771800000003,0.7235699999999999,0.77522,0.58908,8.2
9065,79,86932,74.300525,215.239254,0.7265199999999999,0.78267,0.59636,5.82
9066,79,86932,74.300784,215.237892,0.7235699999999999,0.77522,0.58908,7.9
9067,79,86932,74.300865,215.235564,0.7235699999999999,0.77522,0.58908,7.63
9068,79,86932,74.300576,215.23709900000003,0.7235699999999999,0.77522,0.58908,7.17
9069,79,86932,74.300286,215.238634,0.7265199999999999,0.78267,0.59636,5.57
9070,79,86932,74.300545,215.237261,0.7235699999999999,0.77522,0.58908,7.28
9071,79,86932,74.300628,215.234953,0.7235699999999999,0.77522,0.58908,6.06
9072,79,86932,74.300336,215.236488,0.7235699999999999,0.77522,0.58908,7.26
9073,79,86932,74.300044,215.238023,0.7265199999999999,0.78267,0.59636,5.49
9074,79,86932,74.30030500000002,215.23664900000003,0.7235699999999999,0.77522,0.58908,7.25
9075,79,86932,74.30038,215.234319,0.7235699999999999,0.77522,0.58908,5.15
9076,79,86932,74.300092,215.235856,0.7235699999999999,0.77522,0.58908,6.37
9077,79,86932,74.299803,215.237394,0.7265199999999999,0.78267,0.59636,5.3
9078,79,86932,74.300064,215.236005,0.7235699999999999,0.77522,0.58908,6.17
9079,79,86932,74.300147,215.233714,0.7235699999999999,0.77522,0.58908,5.17
9080,79,86932,74.299853,215.235249,0.7235699999999999,0.77522,0.58908,7.16
9081,79,86932,74.29956,215.236784,0.7265199999999999,0.78267,0.59636,5.13
9082,79,86932,74.299824,215.235405,0.7235699999999999,0.77522,0.58908,6.59
9083,79,86932,74.299904,215.233087,0.7235699999999999,0.77522,0.58908,5.43
9084,79,86932,74.299612,215.23462200000003,0.7235699999999999,0.77522,0.58908,7.0
9085,79,86932,74.29932099999998,215.236158,0.7265199999999999,0.78267,0.59636,5.58
9086,79,86932,74.299584,215.234773,0.7235699999999999,0.77522,0.58908,6.92
9087,79,86932,74.29966,215.232434,0.7235699999999999,0.77522,0.58908,6.36
9088,79,86932,74.29937,215.233982,0.7235699999999999,0.77522,0.58908,7.62
9089,79,86932,74.299079,215.23553,0.7265199999999999,0.78267,0.59636,6.4
9090,79,86932,74.29934200000002,215.23413,0.7235699999999999,0.77522,0.58908,7.57
9091,79,86932,74.29942199999998,215.231821,0.72565,0.78337,0.59602,6.35
9092,79,86932,74.29912900000002,215.233359,0.72565,0.78337,0.59602,7.77
9093,79,86932,74.298836,215.234897,0.73623,0.7930699999999999,0.6052,7.49
9094,79,86932,74.299099,215.233517,0.72565,0.78337,0.59602,7.74
9095,79,86932,74.299181,215.231176,0.72565,0.78337,0.59602,5.5
9096,79,86932,74.29889,215.232731,0.72565,0.78337,0.59602,5.89
9097,79,86932,74.298598,215.234286,0.73623,0.7930699999999999,0.6052,7.6
9098,79,86932,74.298861,215.232881,0.72565,0.78337,0.59602,6.3
9099,79,86932,74.29894399999998,215.23056,0.72565,0.78337,0.59602,5.16
9100,79,86932,74.298652,215.232113,0.72565,0.78337,0.59602,5.72
9101,79,86932,74.29836,215.233667,0.73623,0.7930699999999999,0.6052,7.15
9102,79,86932,74.298624,215.232265,0.72565,0.78337,0.59602,6.08
9103,79,86932,74.298702,215.229925,0.72565,0.78337,0.59602,5.08
9104,79,86932,74.29840899999998,215.231476,0.72565,0.78337,0.59602,5.43
9105,79,86932,74.29811600000002,215.233028,0.73623,0.7930699999999999,0.6052,8.15
9106,79,86932,74.298379,215.231634,0.72565,0.78337,0.59602,6.39
9107,79,86932,74.298466,215.229322,0.72565,0.78337,0.59602,5.11
9108,79,86932,74.298172,215.23086,0.72565,0.78337,0.59602,5.94
9109,79,86932,74.297877,215.232398,0.73623,0.7930699999999999,0.6052,9.02
9110,79,86932,74.298139,215.231029,0.72565,0.78337,0.59602,6.9
9111,79,86932,74.298226,215.228694,0.72565,0.78337,0.59602,5.32
9112,79,86932,74.297931,215.230234,0.72565,0.78337,0.59602,6.88
9113,79,86932,74.297636,215.231775,0.73623,0.7930699999999999,0.6052,11.66
9114,79,86932,74.297899,215.230403,0.72565,0.78337,0.59602,7.71
9115,79,86932,74.297983,215.228059,0.72565,0.78337,0.59602,5.47
9116,79,86932,74.29769,215.229605,0.72565,0.78337,0.59602,7.78
9117,79,86932,74.29739599999998,215.23115,0.73623,0.7930699999999999,0.6052,12.1
9118,79,86932,74.297659,215.229768,0.72565,0.78337,0.59602,8.68
9119,79,86932,74.297742,215.227432,0.72565,0.78337,0.59602,5.31
9120,79,86932,74.297449,215.228981,0.72565,0.78337,0.59602,7.7
9121,79,86932,74.297156,215.230531,0.73623,0.7930699999999999,0.6052,9.94
9122,79,86932,74.29741899999998,215.22914,0.72565,0.78337,0.59602,8.08
9123,79,86932,74.297507,215.226817,0.7346699999999999,0.78978,0.6048600000000001,5.7
9124,79,86932,74.297209,215.228366,0.7346699999999999,0.78978,0.6048600000000001,6.65
9125,79,86932,74.296911,215.229914,0.75962,0.81075,0.62063,8.2
9126,79,86932,74.297177,215.228533,0.7346699999999999,0.78978,0.6048600000000001,6.98
9127,79,86932,74.297263,215.226183,0.7346699999999999,0.78978,0.6048600000000001,6.79
9128,79,86932,74.296971,215.227739,0.7346699999999999,0.78978,0.6048600000000001,7.56
9129,79,86932,74.296678,215.229296,0.75962,0.81075,0.62063,6.94
9130,79,86932,74.296942,215.22789,0.7346699999999999,0.78978,0.6048600000000001,7.83
9131,79,86932,74.297025,215.225576,0.7346699999999999,0.78978,0.6048600000000001,9.01
9132,79,86932,74.296729,215.227127,0.7346699999999999,0.78978,0.6048600000000001,8.7
9133,79,86932,74.296433,215.228677,0.75962,0.81075,0.62063,6.55
9134,79,86932,74.2967,215.22728,0.7346699999999999,0.78978,0.6048600000000001,8.56
9135,79,86932,74.296782,215.224942,0.7346699999999999,0.78978,0.6048600000000001,12.74
9136,79,86932,74.296486,215.226494,0.7346699999999999,0.78978,0.6048600000000001,8.76
9137,79,86932,74.29619,215.228045,0.75962,0.81075,0.62063,8.46
9138,79,86932,74.29645699999998,215.226647,0.7346699999999999,0.78978,0.6048600000000001,8.96
9139,79,86932,74.296549,215.224325,0.7346699999999999,0.78978,0.6048600000000001,14.92
9140,79,86932,74.29625300000002,215.22588,0.7346699999999999,0.78978,0.6048600000000001,8.99
9141,79,86932,74.295957,215.227435,0.75962,0.81075,0.62063,10.05
9142,79,86932,74.296223,215.226037,0.7346699999999999,0.78978,0.6048600000000001,9.34
9143,79,86932,74.296309,215.223671,0.7346699999999999,0.78978,0.6048600000000001,14.58
9144,79,86932,74.296014,215.22525,0.7346699999999999,0.78978,0.6048600000000001,9.56
9145,79,86932,74.29571999999997,215.226829,0.75962,0.81075,0.62063,11.46
9146,79,86932,74.295987,215.225397,0.7346699999999999,0.78978,0.6048600000000001,9.97
9147,79,86932,74.296068,215.223042,0.7346699999999999,0.78978,0.6048600000000001,15.08
9148,79,86932,74.295772,215.224613,0.7346699999999999,0.78978,0.6048600000000001,8.51
9149,79,86932,74.295475,215.226184,0.75962,0.81075,0.62063,9.89
