Unnamed: 0,path,orbit,img_block,line,sample,anr,aa,af,ba,bf,ca,cf,da,df,cloud,vis_confirmed,prediction
29131,76,88257,28,302,959,0.399947,0.461987,0.422493,0.520785,0.539058,0.549963,0.756126,0.556447,1.002372,41,11.0,
29132,76,88257,28,302,958,0.30136,0.38521,0.343506,0.459924,0.477165,0.522259,0.733874,0.543627,0.99633,41,11.0,
29133,76,88257,28,301,958,0.307844,0.381526,0.36119,0.454619,0.497207,0.519606,0.740653,0.555858,1.011214,41,11.0,
29134,76,88257,28,300,957,0.48866,0.555858,0.524617,0.540679,0.662992,0.537585,0.816693,0.572068,1.041129,41,11.0,
29135,76,88257,28,299,957,0.582236,0.628951,0.621877,0.604046,0.727095,0.575015,0.877554,0.586362,1.057781,41,11.0,
29136,76,88257,28,299,956,0.577373,0.620993,0.622025,0.613183,0.727095,0.59491,0.870481,0.599036,1.045549,41,11.0,
29137,76,88257,28,298,955,0.50487,0.558068,0.569858,0.586215,0.687012,0.609204,0.860902,0.615393,1.021382,41,11.0,
29138,76,88257,28,297,955,0.462282,0.514596,0.535374,0.560574,0.66756,0.603015,0.856186,0.617162,1.003845,41,11.0,
29139,76,88257,28,295,954,0.440619,0.504133,0.49927,0.545542,0.627477,0.582531,0.803135,0.60213,0.957426,41,11.0,
29140,76,88257,28,295,953,0.41763,0.484239,0.477902,0.523733,0.614951,0.566173,0.799304,0.587247,0.946373,41,11.0,
29141,76,88257,28,294,953,0.371211,0.432661,0.441503,0.476134,0.577078,0.541416,0.763936,0.577815,0.933111,41,11.0,
29142,76,88257,28,294,952,0.402304,0.455798,0.448135,0.491755,0.580615,0.540679,0.764378,0.573984,0.930163,41,11.0,
29143,76,88257,28,293,952,0.348516,0.410999,0.410852,0.465376,0.543921,0.528006,0.730779,0.570594,0.925005,41,11.0,
29144,76,88257,28,292,952,0.266435,0.352643,0.333191,0.423967,0.474513,0.508849,0.69718,0.56411,0.930311,41,11.0,
29145,76,88257,28,292,951,0.283676,0.362811,0.340706,0.430746,0.474366,0.50767,0.693791,0.552174,0.921616,41,11.0,
29146,76,88257,28,291,951,0.22473,0.30416,0.279403,0.38801,0.420578,0.487923,0.665055,0.541269,0.930311,41,11.0,
29147,76,88257,28,291,950,0.274392,0.353527,0.330833,0.427356,0.460808,0.489249,0.674044,0.524764,0.935321,41,11.0,
29148,76,88257,28,290,950,0.264961,0.352201,0.323759,0.398768,0.470092,0.472302,0.682297,0.51828,0.95271,41,11.0,
29149,76,88257,28,289,950,0.263635,0.326559,0.334664,0.372979,0.473629,0.449608,0.708675,0.514449,0.97172,41,11.0,
29150,76,88257,28,289,949,0.31477,0.342769,0.384915,0.392284,0.536848,0.472008,0.747579,0.520933,0.992646,41,11.0,
29151,76,88257,28,288,949,0.317423,0.384915,0.394052,0.40201,0.58651,0.465376,0.793999,0.525501,1.012835,41,11.0,
29152,76,88257,28,288,948,0.359127,0.449903,0.411883,0.45904,0.596973,0.486007,0.821998,0.531248,1.027424,41,11.0,
29153,76,88257,28,287,948,0.470239,0.530217,0.496765,0.531838,0.61613,0.516954,0.834819,0.53729,1.036265,41,11.0,
29154,76,88257,28,287,947,0.45064,0.517249,0.471418,0.524175,0.595057,0.511354,0.788988,0.531838,1.01814,41,11.0,
29155,76,88257,28,286,947,0.482028,0.535374,0.515185,0.554237,0.615098,0.540974,0.79002,0.540679,1.026687,41,11.0,
29156,76,88257,28,285,947,0.459924,0.516806,0.516806,0.557184,0.62394,0.563963,0.802988,0.551732,1.033613,41,11.0,
29157,76,88257,28,285,946,0.480407,0.541122,0.530069,0.5563,0.64855,0.551142,0.811535,0.543627,1.021529,41,11.0,
29158,76,88257,28,284,946,0.49706,0.554237,0.536406,0.578699,0.666971,0.577668,0.842629,0.562784,1.035381,41,11.0,
29159,76,88257,28,283,945,0.540679,0.587689,0.572068,0.599625,0.679055,0.600362,0.858692,0.589162,1.041276,41,11.0,
29160,76,88257,28,282,945,0.546427,0.585626,0.59432,0.600215,0.704696,0.613772,0.865765,0.608172,1.046581,41,11.0,
29161,76,88257,28,282,944,0.524764,0.58371,0.578699,0.614656,0.676107,0.629687,0.831724,0.621288,1.032729,41,11.0,
29162,76,88257,28,281,944,0.52889,0.587689,0.566763,0.616425,0.69158,0.633372,0.851029,0.633519,1.029487,41,11.0,
29163,76,88257,28,280,943,0.544511,0.598446,0.58651,0.630277,0.694086,0.641329,0.833345,0.647224,1.007529,41,11.0,
29164,76,88257,28,279,942,0.521227,0.605814,0.5563,0.63514,0.70057,0.643687,0.857955,0.648697,1.001635,41,11.0,
29165,76,88257,28,278,942,0.581794,0.644277,0.597415,0.648992,0.712064,0.64855,0.859281,0.650613,0.992646,41,11.0,
29166,76,88257,28,278,941,0.540827,0.60552,0.560721,0.619077,0.682297,0.630719,0.856628,0.641771,1.011361,41,11.0,
29167,76,88257,28,277,941,0.583857,0.636172,0.609646,0.636908,0.709559,0.631014,0.844102,0.638382,1.00694,41,11.0,
29168,76,88257,28,277,940,0.550111,0.592404,0.58592,0.594615,0.697328,0.608467,0.863112,0.633372,1.044371,41,11.0,
29169,76,88257,28,276,940,0.563226,0.577815,0.631751,0.587541,0.750674,0.607878,0.89568,0.629982,1.063233,41,11.0,
29170,76,88257,28,275,940,0.505459,0.544658,0.609793,0.586657,0.762168,0.616719,0.927805,0.627919,1.074138,41,11.0,
29171,76,88257,28,275,939,0.469503,0.537732,0.550111,0.589162,0.714717,0.618193,0.915574,0.636319,1.067801,41,11.0,
29172,76,88257,28,274,939,0.473334,0.580763,0.494849,0.624088,0.647224,0.625709,0.865765,0.636172,1.051297,41,11.0,
29173,76,88257,28,274,938,0.524175,0.59933,0.528448,0.625267,0.620993,0.630866,0.823766,0.638971,1.022708,41,11.0,
29174,76,88257,28,273,938,0.550848,0.608614,0.561753,0.617162,0.612151,0.636466,0.79223,0.636614,1.016224,41,11.0,
29175,76,88257,28,272,938,0.566321,0.598004,0.594615,0.622614,0.655624,0.631603,0.797683,0.635435,1.03435,41,11.0,
29176,76,88257,28,272,937,0.580468,0.60493,0.629098,0.625414,0.714569,0.627772,0.823766,0.638529,1.023297,41,11.0,
29177,76,88257,28,271,937,0.578699,0.625414,0.641477,0.629687,0.747432,0.627624,0.865912,0.642066,1.031255,41,11.0,
29178,76,88257,28,271,936,0.576784,0.623203,0.623646,0.629687,0.734758,0.634993,0.857955,0.643834,1.007824,41,11.0,
29179,76,88257,28,270,936,0.582089,0.613625,0.628066,0.623646,0.730632,0.636614,0.87107,0.642066,1.016666,41,11.0,
29180,76,88257,28,270,935,0.585331,0.61834,0.630866,0.628803,0.724443,0.642213,0.857365,0.646192,0.999719,41,11.0,
29181,76,88257,28,269,935,0.586068,0.613772,0.642803,0.622614,0.731369,0.641477,0.85545,0.645013,1.003403,41,11.0,
29182,76,88257,28,268,935,0.556153,0.593289,0.608614,0.609941,0.715306,0.636172,0.85206,0.640298,0.999277,41,11.0,
29183,76,88257,28,268,934,0.563963,0.591373,0.629098,0.620551,0.721938,0.63514,0.867681,0.644277,0.991761,41,11.0,
29184,76,88257,28,267,934,0.519901,0.595204,0.609646,0.609941,0.724001,0.622467,0.870039,0.636614,0.985425,41,11.0,
29185,76,88257,28,267,933,0.557037,0.598446,0.611709,0.601541,0.748463,0.617162,0.879028,0.630719,0.973636,41,11.0,
29186,76,88257,28,266,933,0.574279,0.578699,0.605667,0.582384,0.721053,0.601836,0.860165,0.614951,0.94151,41,11.0,
29187,76,88257,28,265,933,0.515775,0.536701,0.561458,0.545395,0.669476,0.579289,0.804756,0.596236,0.900248,41,11.0,
29188,76,88257,28,264,932,0.436935,0.490281,0.491607,0.519754,0.554679,0.535374,0.718696,0.57811,0.856334,41,11.0,
29189,76,88257,28,264,931,0.536259,0.580173,0.53508,0.566173,0.607141,0.581352,0.752295,0.596825,0.868418,41,11.0,
29190,76,88257,28,263,931,0.300918,0.372979,0.351464,0.425293,0.471271,0.521522,0.667413,0.575752,0.82804,42,11.0,
29191,76,88257,28,252,923,0.460192,0.507971,0.524243,0.529864,0.626902,0.519065,0.743466,0.554271,0.852338,42,11.0,
29192,76,88257,28,251,923,0.486374,0.534154,0.530308,0.549834,0.624979,0.537704,0.736366,0.55294,0.820978,42,11.0,
29193,76,88257,28,251,922,0.481345,0.52158,0.523651,0.533858,0.620541,0.537112,0.703527,0.558857,0.779116,42,11.0,
29194,76,88257,28,250,922,0.497469,0.524835,0.54865,0.53445,0.613145,0.545396,0.690805,0.559005,0.757667,42,11.0,
29195,76,88257,28,250,921,0.41256,0.457973,0.446583,0.481345,0.53371,0.523799,0.625275,0.559301,0.706929,42,11.0,
29196,76,88257,28,249,921,0.405904,0.454866,0.441997,0.482824,0.539479,0.526758,0.631932,0.562999,0.730005,42,11.0,
29197,76,88257,28,248,921,0.451316,0.49096,0.48593,0.520101,0.556194,0.535633,0.670983,0.567141,0.76817,42,11.0,
29198,76,88257,28,248,920,0.447914,0.499539,0.455458,0.527941,0.537408,0.531787,0.635482,0.565809,0.768613,42,11.0,
29199,76,88257,28,246,919,0.584744,0.598205,0.618766,0.610039,0.65338,0.598649,0.714177,0.587111,0.847013,42,11.0,
29200,76,88257,28,245,919,0.587702,0.598944,0.648499,0.620985,0.744058,0.624239,0.772607,0.594803,0.870829,42,11.0,
29201,76,88257,28,245,918,0.586075,0.596874,0.637405,0.602643,0.729266,0.601903,0.734295,0.59214,0.853078,42,11.0,
29202,76,88257,28,244,918,0.527793,0.54436,0.594803,0.56788,0.711071,0.58504,0.787548,0.597021,0.86861,42,11.0,
29203,76,88257,28,244,917,0.531787,0.542142,0.611518,0.553384,0.703231,0.58075,0.777637,0.60072,0.847457,42,11.0,
29207,76,88257,28,241,915,0.580158,0.598797,0.629269,0.6235,0.757075,0.610483,0.873344,0.573058,0.940057,41,11.0,
29208,76,88257,28,240,915,0.556786,0.583265,0.603234,0.5843,0.66906,0.590513,0.806778,0.546875,0.888284,41,11.0,
29209,76,88257,28,240,914,0.451908,0.463002,0.477647,0.512705,0.594803,0.509894,0.689622,0.517882,0.794796,41,11.0,
29210,76,88257,28,239,914,0.360639,0.392147,0.383123,0.382679,0.394513,0.449393,0.562999,0.502202,0.721721,42,11.0,
29211,76,88257,28,238,914,0.378242,0.3812,0.427796,0.404276,0.524095,0.441553,0.555159,0.486374,0.684445,42,11.0,
29212,76,88257,28,238,913,0.467144,0.474244,0.503977,0.510782,0.573797,0.506344,0.627346,0.551313,0.763288,42,11.0,
29213,76,88257,28,237,913,0.495546,0.54229,0.595098,0.56936,0.684445,0.572466,0.723644,0.579714,0.823937,42,11.0,
29214,76,88257,28,237,912,0.516255,0.559893,0.565662,0.589921,0.686811,0.572466,0.718467,0.579566,0.845534,42,11.0,
29215,76,88257,28,236,912,0.578235,0.626015,0.642878,0.633707,0.758554,0.60427,0.838286,0.594655,0.904999,42,11.0,
29216,76,88257,28,235,911,0.64273,0.6235,0.706189,0.599832,0.792133,0.60072,0.906626,0.590069,0.956033,41,11.0,
29217,76,88257,28,234,911,0.606932,0.600276,0.683705,0.627938,0.793465,0.618027,0.894053,0.591696,0.953814,41,11.0,
29218,76,88257,28,234,910,0.519953,0.553976,0.620246,0.598944,0.780743,0.587406,0.89494,0.569951,0.972601,41,11.0,
29219,76,88257,28,233,910,0.480457,0.542881,0.550721,0.573058,0.718319,0.572614,0.857516,0.555011,0.924673,41,11.0,
29220,76,88257,28,232,909,0.485191,0.51803,0.514036,0.529864,0.593323,0.555899,0.781926,0.554715,0.913579,41,11.0,
29221,76,88257,28,231,909,0.318037,0.36552,0.371585,0.364929,0.415223,0.477943,0.656191,0.53297,0.84864,41,11.0,
29222,76,88257,28,231,908,0.33061,0.371585,0.372769,0.377206,0.439926,0.484303,0.64628,0.548207,0.837842,41,11.0,
29223,76,88257,28,230,908,0.259311,0.320551,0.302653,0.346142,0.418181,0.449245,0.596134,0.535189,0.793465,41,11.0,
29233,76,88257,28,224,903,0.327356,0.370402,0.357532,0.390963,0.478534,0.484451,0.678084,0.504125,0.899378,41,11.0,
29234,76,88257,28,223,903,0.173367,0.264192,0.234608,0.335196,0.356497,0.436968,0.637257,0.496433,0.91994,41,11.0,
29235,76,88257,28,223,902,0.211531,0.296588,0.286973,0.344663,0.404128,0.40472,0.691545,0.472617,0.955441,41,11.0,
29236,76,88257,28,222,902,0.411821,0.411081,0.444364,0.436968,0.555751,0.443772,0.724976,0.503977,0.980145,41,11.0,
29237,76,88257,28,221,902,0.532822,0.558413,0.625127,0.545248,0.703675,0.529124,0.800565,0.539775,1.005292,41,11.0,
29238,76,88257,28,221,901,0.531047,0.578679,0.640215,0.603234,0.719503,0.605453,0.807813,0.589181,1.002185,41,11.0,
29239,76,88257,28,220,901,0.557526,0.587258,0.605453,0.640955,0.750419,0.644653,0.849972,0.602051,1.007659,41,11.0,
29240,76,88257,28,220,900,0.583708,0.631488,0.563739,0.665954,0.672463,0.66196,0.75885,0.595838,0.930738,41,11.0,
29241,76,88257,28,219,900,0.564922,0.632671,0.589034,0.637553,0.634742,0.616252,0.744502,0.586223,0.918017,41,11.0,
29242,76,88257,28,218,900,0.481345,0.554419,0.506344,0.544213,0.568916,0.56507,0.718467,0.57572,0.927188,41,11.0,
29243,76,88257,28,218,899,0.47602,0.547911,0.492735,0.527201,0.569655,0.539479,0.671427,0.556934,0.866243,41,11.0,
29244,76,88257,28,217,899,0.527053,0.504421,0.536816,0.501019,0.606932,0.531047,0.72113,0.555603,0.922011,41,11.0,
29245,76,88257,28,217,898,0.507379,0.491552,0.511078,0.471434,0.597465,0.528237,0.716396,0.538296,0.909733,41,11.0,
29246,76,88257,28,216,898,0.420548,0.449393,0.476611,0.460192,0.629269,0.49451,0.753821,0.529568,0.960471,41,11.0,
29247,76,88257,28,215,897,0.454571,0.521284,0.520249,0.466848,0.624683,0.484155,0.753229,0.531195,0.967719,41,11.0,
29248,76,88257,28,214,897,0.494658,0.505456,0.534006,0.504125,0.640807,0.525278,0.786956,0.547467,0.975411,41,11.0,
29249,76,88257,28,214,896,0.595394,0.582525,0.620393,0.598205,0.703823,0.574833,0.811807,0.59643,0.976299,41,11.0,
29250,76,88257,28,213,896,0.586223,0.593175,0.675125,0.601163,0.731041,0.598797,0.829262,0.605157,0.963873,41,11.0,
29251,76,88257,28,213,895,0.602861,0.621084,0.670273,0.631011,0.746575,0.6359,0.837545,0.626863,0.956814,41,11.0,
29252,76,88257,28,212,895,0.586119,0.614862,0.660198,0.633233,0.756058,0.631307,0.846879,0.622418,0.954443,41,11.0,
29253,76,88257,28,211,895,0.561524,0.622418,0.646864,0.632789,0.751909,0.625825,0.856213,0.623455,0.956962,41,11.0,
29254,76,88257,28,211,894,0.605972,0.626863,0.637382,0.61101,0.726722,0.61501,0.831915,0.617825,0.948813,41,11.0,
29255,76,88257,28,210,894,0.592638,0.599453,0.629678,0.587156,0.721536,0.603305,0.831323,0.611602,0.952813,41,11.0,
29256,76,88257,28,210,893,0.558857,0.583304,0.641827,0.594119,0.726574,0.610417,0.820359,0.604639,0.93859,41,11.0,
29257,76,88257,28,209,893,0.500334,0.556042,0.599157,0.562117,0.706869,0.592638,0.826137,0.596194,0.947628,41,11.0,
29258,76,88257,28,208,892,0.567747,0.591601,0.62064,0.608639,0.705387,0.606861,0.817247,0.608787,0.960369,41,11.0,
29259,76,88257,28,207,892,0.546856,0.566414,0.626714,0.594564,0.720944,0.607454,0.847027,0.611898,0.985112,41,11.0,
29260,76,88257,28,207,891,0.621084,0.629529,0.691312,0.651309,0.781689,0.626122,0.873993,0.61501,0.987483,41,11.0,
29261,76,88257,28,206,891,0.593971,0.641975,0.682274,0.663458,0.791616,0.640938,0.903773,0.631011,1.018448,41,11.0,
29262,76,88257,28,205,890,0.633826,0.674866,0.683756,0.663902,0.786875,0.649531,0.91444,0.64153,1.050895,41,11.0,
29263,76,88257,28,204,890,0.628789,0.649383,0.678718,0.643753,0.773689,0.644494,0.92007,0.644197,1.061711,41,11.0,
29264,76,88257,28,204,889,0.625974,0.644345,0.685237,0.633974,0.787764,0.636048,0.914588,0.637382,1.058599,41,11.0,
29265,76,88257,28,203,889,0.594564,0.622714,0.671607,0.62864,0.783912,0.632937,0.92007,0.634567,1.058599,41,11.0,
29266,76,88257,28,203,888,0.571451,0.614417,0.653087,0.623899,0.783319,0.627307,0.923626,0.6279,1.055784,41,11.0,
29267,76,88257,28,202,888,0.552783,0.603453,0.621529,0.616491,0.760502,0.618862,0.920663,0.623159,1.054451,41,11.0,
29268,76,88257,28,201,888,0.555153,0.593823,0.615751,0.595601,0.73976,0.607157,0.908217,0.621084,1.041413,41,11.0,
29269,76,88257,28,201,887,0.567154,0.597083,0.612936,0.595453,0.718277,0.609528,0.899031,0.619751,1.05208,41,11.0,
29270,76,88257,28,200,887,0.548634,0.581081,0.610417,0.591749,0.712499,0.601675,0.872659,0.617084,1.025115,41,11.0,
29271,76,88257,28,200,886,0.555153,0.58523,0.622566,0.594564,0.715758,0.601824,0.862288,0.614269,1.021263,41,11.0,
29272,76,88257,28,199,886,0.539152,0.581526,0.595453,0.58686,0.710869,0.595305,0.851769,0.615454,1.001706,41,11.0,
29273,76,88257,28,198,885,0.549227,0.582267,0.5796,0.587156,0.685978,0.603453,0.830434,0.615306,0.966592,41,11.0,
29274,76,88257,28,197,885,0.54656,0.568636,0.599157,0.584785,0.666866,0.619899,0.800802,0.618862,0.95385,41,11.0,
29275,76,88257,28,197,884,0.552931,0.569969,0.602564,0.581822,0.669088,0.60449,0.797098,0.615899,0.937997,41,11.0,
29276,76,88257,28,196,884,0.550264,0.585822,0.616047,0.621825,0.692794,0.62227,0.780208,0.619455,0.921404,41,11.0,
29277,76,88257,28,196,883,0.553079,0.597971,0.621825,0.62301,0.714425,0.621677,0.804358,0.617825,0.923033,42,11.0,
29278,76,88257,28,195,883,0.568636,0.618121,0.612195,0.631159,0.71724,0.62301,0.818877,0.615158,0.919477,41,11.0,
29279,76,88257,28,194,883,0.597083,0.617232,0.636937,0.615158,0.721685,0.617677,0.839175,0.609972,0.927182,41,11.0,
29280,76,88257,28,194,882,0.592934,0.605379,0.642123,0.62227,0.711758,0.622714,0.824804,0.595156,0.934738,41,11.0,
29281,76,88257,28,193,882,0.530559,0.544634,0.582711,0.582563,0.650124,0.578118,0.777689,0.578118,0.915329,41,11.0,
29282,76,88257,28,193,881,0.518114,0.538263,0.574118,0.531003,0.666421,0.556191,0.791171,0.578859,0.906736,41,11.0,
29283,76,88257,28,192,881,0.487741,0.503298,0.547449,0.504631,0.636641,0.524781,0.777244,0.576637,0.89918,41,11.0,
29284,76,88257,28,191,881,0.543446,0.566053,0.601896,0.5897,0.676705,0.566945,0.789737,0.590295,0.897415,41,11.0,
29285,76,88257,28,191,880,0.607399,0.61781,0.66451,0.639375,0.752853,0.626733,0.853392,0.614538,0.935043,41,11.0,
29286,76,88257,28,190,880,0.613645,0.630005,0.673582,0.634913,0.764008,0.623164,0.864398,0.613645,0.9401,41,11.0,
29295,76,88257,28,184,875,0.316044,0.360513,0.388473,0.378657,0.470719,0.363636,0.554601,0.442312,0.712697,42,11.0,
29303,76,88257,28,179,871,0.253579,0.299981,0.293883,0.290314,0.363636,0.315746,0.476371,0.326603,0.552965,42,11.0,
29304,76,88257,28,178,871,0.215356,0.228146,0.255809,0.23945,0.306674,0.279754,0.437107,0.330619,0.531846,42,11.0,
29305,76,88257,28,177,871,0.166127,0.215505,0.209407,0.235285,0.262502,0.273954,0.386986,0.390109,0.557575,42,11.0,
29306,76,88257,28,177,870,0.115858,0.140249,0.222941,0.212828,0.272616,0.270533,0.458672,0.342666,0.639821,42,11.0,
29307,76,88257,28,176,870,0.225767,0.285109,0.282878,0.308161,0.350994,0.3153,0.435174,0.399777,0.651422,42,11.0,
29308,76,88257,28,176,869,0.17401,0.232906,0.288381,0.283473,0.354564,0.32928,0.525599,0.426547,0.725339,42,11.0,
29309,76,88257,28,175,869,0.406767,0.401561,0.4087,0.41569,0.503736,0.402305,0.562186,0.476222,0.750474,42,11.0,
29310,76,88257,28,174,869,0.531102,0.55356,0.594757,0.560252,0.688603,0.526789,0.722959,0.543595,0.838668,42,11.0,
29311,76,88257,28,174,868,0.571556,0.572745,0.574381,0.540323,0.653058,0.51727,0.663022,0.535118,0.760736,42,11.0,
29312,76,88257,28,173,868,0.562335,0.562186,0.578248,0.523814,0.638929,0.535861,0.700948,0.544934,0.763115,42,11.0,
29315,76,88257,28,171,866,0.284365,0.349507,0.363487,0.352482,0.408403,0.435174,0.57334,0.53601,0.683695,41,11.0,
29316,76,88257,28,170,866,0.573935,0.529764,0.552221,0.518312,0.629113,0.490351,0.648596,0.534671,0.710764,41,11.0,
29317,76,88257,28,170,865,0.538092,0.55817,0.582115,0.552221,0.681316,0.525599,0.7591,0.554155,0.862613,41,11.0,
29318,76,88257,28,169,865,0.610968,0.575423,0.657668,0.58271,0.763115,0.562037,0.830637,0.543744,0.878527,41,11.0,
29319,76,88257,28,169,864,0.610671,0.602639,0.646068,0.619297,0.768321,0.6248,0.865439,0.611266,0.951552,41,11.0,
29320,76,88257,28,168,864,0.563376,0.585685,0.643242,0.60606,0.762372,0.613645,0.885666,0.602788,0.942479,41,11.0,
29321,76,88257,28,167,864,0.52664,0.572151,0.600557,0.577802,0.728016,0.594013,0.868265,0.573787,0.908421,41,11.0,
29322,76,88257,28,167,863,0.576166,0.616917,0.59208,0.59788,0.690685,0.603978,0.824391,0.576761,0.927309,44,11.0,
29323,76,88257,28,166,863,0.541959,0.496003,0.523814,0.520542,0.583305,0.566499,0.742591,0.536159,0.863803,44,11.0,
29324,76,88257,28,166,862,0.352482,0.37018,0.350102,0.352184,0.377914,0.444692,0.567837,0.457185,0.764305,44,11.0,
29325,76,88257,28,165,862,0.163302,0.258487,0.211192,0.225767,0.284365,0.33166,0.454062,0.423127,0.718051,44,11.0,
29326,76,88257,28,163,860,0.089533,0.128351,0.121956,0.145157,0.205391,0.198252,0.33746,0.29775,0.56635,41,11.0,
29327,76,88257,28,162,860,0.143224,0.203755,0.167168,0.175348,0.250604,0.223982,0.394869,0.341178,0.655437,41,11.0,
29328,76,88257,28,162,859,0.114519,0.190221,0.166425,0.182636,0.237516,0.229187,0.361703,0.35382,0.620635,41,11.0,
29329,76,88257,28,161,859,0.367949,0.358579,0.357687,0.389514,0.460903,0.350846,0.504331,0.414798,0.702881,41,11.0,
29330,76,88257,28,160,859,0.432645,0.445287,0.498234,0.474735,0.572299,0.458821,0.64815,0.460308,0.760884,41,11.0,
29331,76,88257,28,160,858,0.495408,0.507901,0.522773,0.522625,0.61543,0.516676,0.718349,0.512065,0.790035,41,11.0,
29332,76,88257,28,159,858,0.472206,0.500911,0.526343,0.519799,0.614389,0.526492,0.733816,0.524558,0.816062,44,11.0,
29333,76,88257,28,159,857,0.487971,0.498977,0.544041,0.507603,0.615281,0.538836,0.749581,0.549395,0.859639,44,11.0,
29334,76,88257,28,158,857,0.45659,0.477263,0.520542,0.495705,0.614686,0.513106,0.728759,0.548354,0.877486,44,11.0,
29335,76,88257,28,157,857,0.483361,0.505075,0.51846,0.534374,0.641308,0.530805,0.742145,0.545231,0.885517,44,11.0,
29336,76,88257,28,157,856,0.447964,0.473545,0.412418,0.474735,0.531697,0.478899,0.650678,0.508793,0.821862,44,11.0,
29337,76,88257,28,156,856,0.507306,0.510429,0.558319,0.543595,0.657668,0.507901,0.686075,0.48693,0.8058,44,11.0,
29339,76,88257,28,155,855,0.239003,0.282878,0.238706,0.256851,0.272318,0.323777,0.389217,0.339096,0.553411,41,11.0,
29340,76,88257,28,154,854,0.07942,0.115709,0.105893,0.126715,0.186057,0.183082,0.275144,0.261015,0.418219,41,11.0,
29341,76,88257,28,153,854,0.073322,0.108124,0.104852,0.12731,0.195873,0.181595,0.29195,0.256107,0.411675,41,11.0,
29342,76,88257,28,153,853,0.067076,0.10396,0.095036,0.12731,0.180554,0.178769,0.311731,0.246291,0.489905,41,11.0,
29343,76,88257,28,152,853,0.069753,0.108273,0.096821,0.131028,0.189477,0.179662,0.327942,0.24644,0.527533,41,11.0,
29344,76,88257,28,152,852,0.066927,0.106786,0.09459,0.123592,0.177431,0.174456,0.298494,0.242722,0.521286,41,11.0,
29345,76,88257,28,151,852,0.070943,0.108124,0.098011,0.12493,0.185759,0.168358,0.30593,0.238855,0.540472,41,11.0,
29346,76,88257,28,150,852,0.074661,0.109165,0.104406,0.123294,0.205242,0.170292,0.319911,0.243763,0.553411,41,11.0,
29347,76,88257,28,150,851,0.068712,0.101283,0.100688,0.114966,0.196021,0.170292,0.323926,0.258189,0.533035,41,11.0,
29348,76,88257,28,149,851,0.067968,0.098606,0.099201,0.120022,0.201822,0.177579,0.329875,0.256553,0.546272,41,11.0,
29349,76,88257,28,149,850,0.067968,0.100837,0.102175,0.128648,0.19498,0.194832,0.331065,0.281985,0.569473,41,11.0,
29350,76,88257,28,148,850,0.073768,0.110355,0.100837,0.146198,0.192749,0.202863,0.331362,0.286596,0.576464,41,11.0,
29351,76,88257,28,147,850,0.111247,0.145306,0.131474,0.178918,0.221156,0.217438,0.355159,0.284662,0.594311,41,11.0,
29352,76,88257,28,147,849,0.240491,0.268749,0.334188,0.316341,0.429224,0.301915,0.501059,0.356497,0.680572,41,11.0,
29353,76,88257,28,146,849,0.250753,0.284216,0.389663,0.318869,0.446179,0.335081,0.547908,0.369139,0.682208,41,11.0,
29354,76,88257,28,146,848,0.431009,0.447518,0.519948,0.480535,0.613496,0.460606,0.687562,0.452277,0.779624,41,11.0,
29355,76,88257,28,145,848,0.271574,0.304146,0.366759,0.338799,0.466555,0.397546,0.603532,0.417624,0.694999,41,11.0,
29356,76,88257,28,144,847,0.1401,0.157947,0.156758,0.225767,0.256256,0.297602,0.488269,0.378063,0.695742,44,11.0,
29357,76,88257,28,143,847,0.090723,0.128053,0.122699,0.16464,0.238111,0.231716,0.405577,0.359323,0.653653,44,11.0,
29358,76,88257,28,143,846,0.129838,0.146942,0.165384,0.205689,0.261164,0.290017,0.500762,0.381037,0.715225,44,11.0,
29359,76,88257,28,142,846,0.147388,0.159286,0.142629,0.214612,0.247629,0.266666,0.43086,0.397843,0.713143,44,11.0,
29360,76,88257,28,142,845,0.112288,0.143372,0.14828,0.198847,0.228444,0.286298,0.467447,0.377616,0.690834,44,11.0,
29361,76,88257,28,141,845,0.209853,0.232311,0.182041,0.262948,0.261015,0.285555,0.411377,0.396951,0.682059,44,11.0,
29362,76,88257,28,140,845,0.42387,0.474289,0.449451,0.435768,0.51385,0.414054,0.527384,0.469529,0.760736,44,11.0,
29363,76,88257,28,140,844,0.219223,0.261164,0.202565,0.260271,0.269344,0.265179,0.361703,0.360662,0.59208,44,11.0,
29364,76,88257,28,139,844,0.369883,0.400074,0.336717,0.382227,0.42268,0.36319,0.456144,0.444395,0.669715,42,11.0,
29365,76,88257,28,139,843,0.155122,0.203755,0.152593,0.225915,0.223387,0.236624,0.341773,0.359174,0.590295,41,11.0,
29366,76,88257,28,138,843,0.367206,0.469232,0.430266,0.441569,0.523517,0.399777,0.531102,0.475032,0.735452,41,11.0,
29367,76,88257,28,137,843,0.601896,0.633872,0.628667,0.627774,0.713738,0.583602,0.735452,0.573489,0.857557,41,11.0,
29368,76,88257,28,137,842,0.616917,0.628369,0.658561,0.631641,0.750622,0.598029,0.768172,0.579736,0.866034,41,11.0,
29369,76,88257,28,136,842,0.620933,0.642349,0.688008,0.651124,0.758653,0.642944,0.853838,0.623759,0.94471,41,11.0,
29370,76,88257,28,136,841,0.6306,0.640565,0.697378,0.646811,0.784086,0.630897,0.85949,0.612455,0.931622,41,11.0,
29371,76,88257,28,135,841,0.633426,0.646365,0.702584,0.646514,0.793009,0.640416,0.881353,0.628072,0.966276,42,11.0,
